date,averaging_period_end,averaging_period_days,actual_balances,required_reserves_avg,accounting_reserves,full_reserves,spread,spread_relative,spread_delta,spread_ma3,reserve_load,ruonia_rate,ruonia_period_avg,ruonia_start,flag_end_of_period,spread_mad_score,spread_relative_mad_score,spread_delta_mad_score,reserve_load_mad_score,ruonia_mad_score,m1_signal,m1_signal_final,m1_reliable
08-05-2019,04-06-2019,28,2389.1,2324.4,593.9,2918.3,64.69999999999982,2.7835140251247554,-18.800000000000182,71.86666666666663,122.15060064459422,7.59,7.6705555555555565,7.59,0,-2.1123188405797237,-1.746134355072514,-1.4335937500000284,1.1807315675382746,-0.21764290665086677,-1.4452949721337527,-1.4452949721337527,1
05-06-2019,09-07-2019,35,2393.7,2333.9,595.9,2929.8,59.79999999999973,2.5622348858134334,-4.900000000000091,69.33333333333319,122.39629026193761,7.75,7.434583333333333,7.75,0,-2.0933333333333546,-1.9137417243050328,-0.1523437500000014,1.3117703005409835,-0.41880338361265956,-1.3386545061460975,-1.3386545061460975,1
10-07-2019,06-08-2019,28,2403.8,2334.8,596.7,2931.5,69.0,2.955285249271886,9.200000000000273,64.49999999999984,121.95274149263665,7.31,7.218499999999999,7.31,0,-1.2767295597484318,-1.2917878317462306,0.9492187500000113,0.8158030090200061,-0.7784696456065332,-0.8220369027501402,-0.8220369027501402,1
07-08-2019,03-09-2019,28,2424.3,2362.6,603.8,2966.3999999999996,61.70000000000027,2.6115296707017808,-7.299999999999727,63.5,122.36109392401929,7.1,7.077,7.1,0,-1.3983286908077908,-1.561449013985191,-0.34939759036141255,0.98193386608198,-1.0324802831871946,-1.190307004630035,-1.190307004630035,1
04-09-2019,08-10-2019,35,2490.2,2429.5,620.1,3049.6,60.69999999999982,2.4984564725252034,-1.0000000000004547,63.80000000000003,122.46405911171794,6.99,6.815999999999998,6.99,0,-1.4693251533742335,-1.5994329950864612,0.16525423728811922,0.9884401254030933,-1.5405614578203088,-1.2744742813144565,-1.2744742813144565,1
09-10-2019,05-11-2019,28,2488.6,2430.2,618.9,3049.1,58.40000000000009,2.403094395523006,-2.299999999999727,60.26666666666673,122.52270352808807,6.86,6.6852631578947355,6.86,0,-1.6253968253968079,-1.6672844995639018,-0.06341463414630527,1.0250702992917977,-1.8660528192936845,-1.4617354137252252,-1.4617354137252252,1
06-11-2019,10-12-2019,35,2499.1,2436.2,619.4,3055.6,62.90000000000009,2.5818898284213154,4.5,60.666666666666664,122.26801648593492,6.53,6.4319999999999995,6.53,0,-1.324590163934412,-1.5230439791582375,0.6000000000000022,0.7869987186277585,-2.4059888011635917,-1.3558647524575012,-1.3558647524575012,1
11-12-2019,14-01-2020,35,2526.4,2427.8,617.4,3045.2000000000003,98.59999999999991,4.061290056841581,35.69999999999982,73.30000000000003,120.5351488283724,6.22,6.0566666666666675,6.22,0,1.0231023102310095,-0.09589868680667248,3.643902439024341,-0.6414249640480484,-3.253927458476553,0.06721463811369804,0.06721463811369804,1
15-01-2020,11-02-2020,28,2479.3,2418.4,617.6,3036.0,60.90000000000009,2.5181938471716876,-37.69999999999982,74.13333333333337,122.45391844472229,6.07,6.014,6.07,0,-1.4793103448275662,-1.4268680826339528,-3.5170731707316416,0.899785211400586,-3.7821090047393224,-2.3475638681427133,-2.3475638681427133,1
12-02-2020,10-03-2020,28,2474.1,2398.3,612.7,3011.0,75.79999999999973,3.16057207188424,14.899999999999636,78.43333333333324,121.70082050038398,5.82,5.901111111111112,5.82,0,-0.42545454545457895,-0.8577074295915864,1.4843049327353592,0.20311019874126318,-3.4667449598486333,-1.0073764483588536,-1.0073764483588536,1
11-03-2020,07-04-2020,28,2536.4,2430.8,622.0,3052.8,105.59999999999991,4.344248806977123,29.800000000000182,80.76666666666658,120.35956473742313,5.56,5.696666666666666,5.56,0,1.7418181818181975,0.3689852790425778,2.853773584905676,-0.9012208852076685,-3.829049026826823,0.17268646442615915,0.17268646442615915,1
08-04-2020,12-05-2020,35,2684.8,2604.9,664.8,3269.7,79.90000000000009,3.067296249376179,-25.699999999999818,87.09999999999991,121.78560786650775,5.76,5.816190476190475,5.76,0,-0.05490196078430789,-0.873686349679147,-2.091304347826022,0.20042150290703784,-3.3683694599282,-1.3934252908502476,-1.3934252908502476,1
13-05-2020,09-06-2020,28,2699.5,2634.6,671.3,3305.8999999999996,64.90000000000009,2.4633720488878805,-15.0,83.4666666666667,122.46341915169474,5.51,5.362500000000001,5.51,0,-1.0469314079422452,-1.4878819285460452,-1.1608695652173604,0.6893845065944136,-4.1620528984514324,-1.9530401343117592,-1.9530401343117592,1
10-06-2020,07-07-2020,28,2635.7,2569.5,656.3,3225.8,66.19999999999982,2.57637672698968,1.2999999999997272,70.33333333333333,122.38873923435901,5.14,4.587058823529412,5.14,0,-0.8884462151394527,-1.0269395793285048,0.1650943396226197,0.6221098666940064,-5,-1.7929269191875417,-1.7929269191875417,1
08-07-2020,04-08-2020,28,2589.6,2528.5,646.7,3175.2,61.09999999999991,2.4164524421593794,-5.099999999999909,64.0666666666666,122.61353104726598,4.3,4.1594999999999995,4.3,0,-1.3348837209302205,-1.1483890442577838,-0.30941704035871925,0.7148791574606298,-5,-2.0507191194438312,-2.0507191194438312,1
05-08-2020,08-09-2020,35,2631.7,2577.9,659.2,3237.1000000000004,53.79999999999973,2.086970014352757,-7.300000000000182,60.36666666666648,123.00414180947679,4.1,4.1316,4.1,0,-1.8675799086758267,-1.5435933646279028,-0.5512195121951247,0.9929516764662418,-5,-2.3722342360227833,-2.3722342360227833,1
09-09-2020,06-10-2020,28,2699.0,2633.9,673.2,3307.1000000000004,65.09999999999991,2.4716200311325376,11.300000000000182,59.99999999999985,122.53056687662098,4.12,4.1400000000000015,4.12,0,-0.8058252427184678,-1.0200099443590953,1.1614349775784667,0.5351414539098669,-5,-1.6128260744044676,-1.6128260744044676,1
07-10-2020,10-11-2020,35,2753.1,2688.3,686.2,3374.5,64.79999999999973,2.41044526280548,-0.3000000000001819,61.23333333333312,122.57092005375758,4.2,4.179166666666668,4.2,0,-0.6530612244898314,-1.116965884586723,0.13170731707316038,0.4875712493001734,-5,-1.7380568021571476,-1.7380568021571476,1
11-11-2020,08-12-2020,28,2806.4,2736.7,699.0,3435.7,69.70000000000027,2.5468630101947705,4.900000000000546,66.5333333333333,122.42374572405927,4.14,4.035500000000001,4.14,0,0.04191616766468631,-0.8962760883880629,0.6201117318436531,0.33971294240671734,-5,-1.3663816036378276,-1.3663816036378276,1
09-12-2020,12-01-2021,35,2902.0,2790.7,713.6,3504.2999999999997,111.30000000000018,3.9882466764611095,41.59999999999991,81.9333333333334,120.75465196416263,4.05,4.220555555555555,4.05,0,5,1.5219452836045684,4.720670391061334,-1.028292812943063,-5,1.5885868795603422,1.5885868795603422,1
13-01-2021,09-02-2021,28,2878.5,2818.1,720.7,3538.8,60.40000000000009,2.143288030942837,-50.90000000000009,80.46666666666685,122.93903074517978,4.23,4.1659999999999995,4.23,0,-1.0779220779220657,-1.5949472645965554,-5,0.6999319901330648,-4.516992507595574,-2.655257670320755,-2.655257670320755,1
10-02-2021,09-03-2021,28,2895.3,2825.0,722.0,3547.0,70.30000000000018,2.488495575221245,9.900000000000091,80.66666666666681,122.50889372431182,4.09,4.06,4.09,0,0.21768707482995323,-0.9822872985595748,1.117318435754156,0.2934966684657174,-3.8293899765666284,-0.9591310772279438,-0.9591310772279438,1
10-03-2021,06-04-2021,28,2964.7,2906.3,740.9,3647.2000000000003,58.399999999999636,2.0094277947906147,-11.900000000000546,63.0333333333333,123.0208790096806,4.09,4.250500000000001,4.09,0,-1.3537414965986934,-2.0638523887816462,-1.108374384236416,0.7110498163715165,-3.0716243547234034,-1.9239348673212675,-1.9239348673212675,1
07-04-2021,11-05-2021,35,3010.7,2934.1,748.8,3682.8999999999996,76.59999999999991,2.6106812992058863,18.200000000000273,68.43333333333324,122.32703358023052,4.37,4.494782608695651,4.37,0,1.1224489795918506,-0.5864318969337424,1.8480392156862417,0.0949263493754968,-2.281072798205375,-0.046813148574695485,-0.046813148574695485,1
12-05-2021,08-06-2021,28,3081.6,3005.8,771.8,3777.6000000000004,75.79999999999973,2.52179120367289,-0.8000000000001819,70.26666666666642,122.58566978193149,4.75,4.825999999999999,4.75,0,1.0136054421768586,-0.6044004268533302,-0.027932960893853897,0.2356096321416309,-1.1634557324006254,-0.09139207918566652,-0.09139207918566652,1
09-06-2021,06-07-2021,28,3134.3,3032.0,772.4,3804.4,102.30000000000018,3.374010554089716,26.500000000000455,84.89999999999993,121.37957438662539,5.0,5.238421052631578,5.0,0,4.619047619047714,2.3266861880687,3.0223463687150627,-0.7505880811643677,-0.608930393735622,2.4994575705572286,2.4994575705572286,1
07-07-2021,10-08-2021,35,3169.3,3038.5,773.5,3812.0,130.80000000000018,4.3047556360046135,28.5,102.9666666666667,120.27892594579244,5.36,5.92,5.36,0,5,5,2.963730569948149,-1.6505641359007321,-0.035252980950595536,3.4357463402545734,3.4357463402545734,1
11-08-2021,07-09-2021,28,3193.5,3058.6,777.9,3836.5,134.9000000000001,4.410514614529527,4.099999999999909,122.66666666666681,120.13464850477533,6.24,6.407500000000001,6.24,0,5,5,0.36559139784944056,-1.7685366304202093,0.33040293848376895,3.137439444298358,3.137439444298358,1
08-09-2021,12-10-2021,35,3242.9,3104.1,788.5,3892.6,138.80000000000018,4.471505428304506,3.900000000000091,134.83333333333348,120.03453698849795,6.44,6.5844,6.44,0,5,5,0.204301075268823,-1.8503956183680836,0.4630891582744122,3.1464174508589267,3.1464174508589267,1
13-10-2021,09-11-2021,28,3264.6,3131.5,794.4,3925.9,133.0999999999999,4.250359252754269,-5.700000000000273,135.60000000000005,120.2566930098634,6.67,7.070555555555556,6.67,0,5,5,-0.827956989247325,-1.6687435192717575,0.8277366591047526,3.0827406163890894,3.0827406163890894,1
10-11-2021,07-12-2021,28,3292.1,3148.9,799.9,3948.8,143.19999999999982,4.547619803740983,10.099999999999909,138.36666666666665,119.9477537134352,7.29,7.2829999999999995,7.29,0,5,5,0.870967741935457,-1.9213563962245996,0.9762824289236537,3.3747157685212317,3.3747157685212317,1
08-12-2021,11-01-2022,35,3352.8,3207.4,815.3,4022.7,145.4000000000001,4.533266820477648,2.200000000000273,140.5666666666666,119.98031496062991,7.44,7.764444444444444,7.44,0,5,5,0.049723756906107745,-1.8947317795891456,1.333444854162272,3.3408197770764843,3.3408197770764843,1
12-01-2022,08-02-2022,28,3323.2,3244.6,825.4,4070.0,78.59999999999991,2.422486593108547,-66.80000000000018,122.39999999999993,122.47231584015408,8.07,8.229999999999999,8.07,0,1.051136363636316,-0.6506531987457986,-5,0.10482902406203425,1.6788200126551887,-0.1250605692499419,-0.1250605692499419,1
09-02-2022,08-03-2022,28,3307.2,3304.6,843.3,4147.9,2.599999999999909,0.07867820613689733,-76.0,75.5333333333333,125.42029511369132,8.51,13.062222222222221,8.51,0,-5,-5,-5,2.514409990335963,5,-2.5,-2.5,1
09-03-2022,12-04-2022,35,1464.9,1283.1,150.0,1433.1,181.80000000000018,14.16880991349078,179.20000000000027,87.66666666666667,97.82920335859102,20.39,19.423199999999998,20.39,0,5,5,5,-5,5,5.0,5.0,1
13-04-2022,17-05-2022,35,1541.8,1420.9,162.1,1583.0,120.89999999999986,8.508691674290931,-60.90000000000032,101.76666666666665,102.67220132312882,16.25,15.411904761904763,16.25,0,5,5,-5,-5,5,3.5,3.5,1
18-05-2022,14-06-2022,28,1464.9,1325.5,145.9,1471.4,139.4000000000001,10.516786118445877,18.500000000000227,147.3666666666667,100.44371629462762,13.96,11.678947368421051,13.96,0,5,5,1.8010752688171936,-5,4.237442135810166,4.329521824275121,4.329521824275121,1
15-06-2022,12-07-2022,28,1774.4,1631.2,145.9,1777.1000000000001,143.20000000000005,8.778813143697892,3.7999999999999545,134.5,100.15216411181245,9.6,9.013,9.6,0,4.109756097561086,5,0.07766990291260539,-5,2.2596932207457834,3.2649884247697165,3.2649884247697165,1
13-07-2022,09-08-2022,28,1719.6,1568.7,146.0,1714.7,150.89999999999986,9.619430101357803,7.699999999999818,144.5,99.71505001163062,9.1,8.501000000000001,9.1,0,4.19662921348316,5,0.45631067961161875,-5,1.776899803980293,3.2314917776559215,3.2314917776559215,1
10-08-2022,13-09-2022,35,1694.4,1562.1,146.0,1708.1,132.30000000000018,8.469368158248523,-18.59999999999968,142.13333333333335,100.80854579792256,7.89,7.910400000000001,7.89,0,2.7213930348258657,5,-1.9459459459459434,-5,1.2189226961910538,2.215326344344925,2.215326344344925,1
14-09-2022,11-10-2022,28,2451.6,2320.5,145.9,2466.4,131.0999999999999,5.649644473173881,-1.2000000000002728,138.1,100.60368738782837,7.7,7.703500000000001,7.7,0,2.362186788154864,2.644116406869257,-0.3783783783784163,-5,1.0057920648711267,1.682485737032536,1.682485737032536,1
12-10-2022,15-11-2022,35,2430.3,2323.3,145.9,2469.2000000000003,107.0,4.60551801317092,-24.09999999999991,123.4666666666667,101.60062543718882,7.62,7.5637500000000015,7.62,0,0.6283185840707964,1.3246278961558842,-2.0223880597014805,-5,0.9248479582971334,0.4789222590828111,0.4789222590828111,1
16-11-2022,13-12-2022,28,2406.7,2305.2,145.9,2451.1,101.5,4.403088669095958,-5.5,113.19999999999997,101.84484979432418,7.54,7.2445,7.54,0,0.04334828101644375,0.6217704023925977,-0.5410447761193993,-5,0.7399362872864175,0.2744418543575992,0.2744418543575992,1
14-12-2022,17-01-2023,35,2460.6,2322.1,145.9,2468.0,138.5,5.9644287498385085,37.0,115.66666666666667,100.30073965699424,7.23,7.228421052631579,7.23,0,1.0655021834061067,1.9386409736586503,2.6305970149253555,-5,0.7306232566646849,1.4348313740117744,1.4348313740117744,1
18-01-2023,14-02-2023,28,2513.2,2431.6,145.9,2577.5,81.59999999999991,3.355815101167952,-56.90000000000009,107.19999999999997,102.55849116664015,6.99,6.981500000000001,6.99,0,-0.6226993865030748,-0.27663061317655185,-4.376865671641768,-5,0.5002046334328187,-0.8185811309582747,-0.8185811309582747,1
15-02-2023,14-03-2023,28,2495.8,2402.1,265.4,2667.5,93.70000000000027,3.900753507347749,12.100000000000364,104.60000000000007,106.87955765686353,7.1,7.405294117647058,7.1,0,-0.25153374233128345,-0.030393150274698057,0.8624999999999976,-5,0.5342797400981536,0.1673098376399143,0.1673098376399143,1
15-03-2023,11-04-2023,28,2539.5,2453.2,265.4,2718.6,86.30000000000018,3.5178542312082257,-7.400000000000091,87.20000000000012,107.05256940342586,7.29,7.193500000000002,7.29,0,-0.3424242424242387,-0.15899013568078896,-0.7053571428570992,-5,0.25167207085128085,-0.20248157248442544,-0.20248157248442544,1
12-04-2023,16-05-2023,35,3634.2,3547.9,265.3,3813.2000000000003,86.29999999999973,2.432424814679098,-4.547473508864641e-13,88.76666666666672,104.9254306312256,7.18,7.1536363636363625,7.18,0,-0.34242424242425246,-1.0387497587434833,-0.06467661691542931,-5,0.07395167342824036,-0.3707494987146135,-0.3707494987146135,1
17-05-2023,13-06-2023,28,3693.1,3611.6,271.3,3882.9,81.5,2.256617565621885,-4.799999999999727,84.69999999999997,105.13931385556849,7.28,7.316315789473685,7.28,0,-0.48787878787878863,-1.1817701465286852,-0.5828877005346685,-5,0.1251892034934194,-0.5223359665965928,-0.5223359665965928,1
14-06-2023,11-07-2023,28,3689.9,3621.4,271.3,3892.7000000000003,68.5,1.8915336610150773,-13.0,78.76666666666658,105.49608390471288,7.34,7.3050000000000015,7.34,0,-0.8818181818181798,-1.4457941883322991,-1.184331797234954,-4.828929896533756,0.10184565531330429,-0.8222732664763548,-0.8222732664763548,1
12-07-2023,08-08-2023,28,4328.4,4255.8,271.3,4527.1,72.59999999999945,1.7059072324827167,4.099999999999454,74.19999999999982,104.59061084927457,7.56,8.142499999999998,7.56,0,-0.7656967840735203,-1.593435298497392,0.3124999999999482,-3.6117075206697447,0.8068493931278119,-0.4177653507681349,-0.4177653507681349,1
09-08-2023,12-09-2023,35,4467.4,4385.3,271.7,4657.0,82.09999999999945,1.8721638200351047,9.5,74.39999999999964,104.24407933025921,8.35,11.33,8.35,0,-0.5032467532467724,-1.4612003179907487,0.7303370786516465,-1.0262222610525913,3.6256832193177733,0.4745349234931328,0.4745349234931328,1
13-09-2023,10-10-2023,28,4577.9,4503.9,271.7,4775.599999999999,74.0,1.6430204933502077,-8.099999999999454,76.23333333333296,104.31857401865483,11.99,12.4785,11.99,0,-0.8280701754386013,-1.6119564170913507,-1.0109890109889763,-0.3231034802391036,4.733151803948265,0.33882593366237157,0.33882593366237157,1
11-10-2023,14-11-2023,35,4641.0,4562.5,271.7,4834.2,78.5,1.7205479452054795,4.5,78.19999999999982,104.1628959276018,12.69,13.690000000000003,12.69,0,-0.6920289855072536,-1.551475422579776,0.1538461538461386,-0.32376969258552807,5,0.642997922504438,0.642997922504438,1
15-11-2023,12-12-2023,28,4667.076071714286,4595.6,271.7,4867.3,71.47607171428535,1.5553153388955816,-7.023928285714646,74.65869057142845,104.29013637680367,14.73,14.9255,14.73,0,-0.9779860494721492,-1.5725393069350004,-0.8927393720565758,-0.20182923833735414,5,0.38065915014251134,0.38065915014251134,1
13-12-2023,16-01-2024,35,4656.088571428571,4564.6,271.7,4836.3,91.48857142857105,2.0043064327338875,20.012499714285696,80.48821438095213,103.87044674530614,15.16,15.388333333333334,15.16,0,-0.04767184035478154,-1.1570221265525056,2.0782966718996096,-0.2493325166288828,5,1.2558038250226415,1.2558038250226415,1
17-01-2024,13-02-2024,28,4723.0,4647.3,273.2,4920.5,75.69999999999982,1.628902803778534,-15.788571428571231,79.55488104761874,104.18166419648529,15.59,15.897499999999999,15.59,0,-0.7783143484237756,-1.3839714731714343,-1.8558869701727176,-0.1361155258990793,5,0.35321406423291235,0.35321406423291235,1
14-02-2024,12-03-2024,28,4799.78,4712.3,273.1,4985.400000000001,87.47999999999956,1.8564183095303686,11.779999999999745,84.88952380952348,103.86726058277674,15.79,15.687222222222223,15.79,0,-0.2487946853063227,-1.1045461984520062,1.0744466800805097,-0.1566855106147092,5,1.047952312541862,1.047952312541862,1
13-03-2024,09-04-2024,28,4658.6,4571.8,504.2,5076.0,86.80000000000018,1.8985957390962025,-0.6799999999993815,83.32666666666653,108.95977332245738,15.75,15.632499999999999,15.75,0,-0.3003109729009173,-1.0353670176941547,-0.1956043956043245,1.20187006118827,5,0.8567087457204916,0.8567087457204916,1
10-04-2024,07-05-2024,28,4670.0,4581.9,504.2,5086.099999999999,88.10000000000036,1.9227831249045237,1.300000000000182,87.46000000000004,108.91006423982867,15.61,15.764444444444441,15.61,0,-0.2329335110321096,-0.9921226195370072,0.07386363636367482,1.188608915929224,5,0.9315221617090611,0.9315221617090611,1
08-05-2024,04-06-2024,28,4751.6,4677.0,504.2,5181.2,74.60000000000036,1.5950395552704806,-13.5,83.16666666666697,109.04116508123577,16.01,15.930555555555555,16.01,0,-0.9326225381311687,-1.1934563123714719,-1.5464480874316637,1.2235833553987359,5,0.3932508204464734,0.3932508204464734,1
05-06-2024,09-07-2024,35,4954.5,4742.1,504.1,5246.200000000001,212.39999999999964,4.479028278610734,137.79999999999927,125.03333333333346,105.88757695024727,16.0,15.720833333333333,16.0,0,5,0.42426843295566136,5,0.4409173879413238,5,3.856067108238915,3.856067108238915,1
10-07-2024,13-08-2024,35,5134.3,4769.3,504.0,5273.3,365.0,7.653114712850942,152.60000000000036,217.33333333333334,102.7072823948737,16.27,16.6148,16.27,0,5,2.158089017629842,5,-0.585872786934697,5,4.28952225440746,4.28952225440746,1
14-08-2024,10-09-2024,28,4989.1,4746.3,504.0,5250.3,242.80000000000018,5.115563702252284,-122.19999999999982,273.3999999999999,105.2354132007777,17.65,18.072499999999998,17.65,0,5,0.7695181188574325,-5,0.352744821984406,4.718978749271797,2.372124217032307,2.372124217032307,1
11-09-2024,08-10-2024,28,4923.8,4806.6,504.0,5310.6,117.19999999999982,2.438313984937374,-125.60000000000036,241.66666666666666,107.85572119095008,18.15,18.442500000000003,18.15,0,1.1969943183563572,-0.634971698309895,-5,1.3454864906144486,2.793747583344076,0.20864198268327017,0.20864198268327017,1
09-10-2024,12-11-2024,35,5051.7,4925.4,504.0,5429.4,126.30000000000018,2.5642587404068746,9.100000000000364,162.10000000000005,107.47669101490587,18.56,19.5416,18.56,0,1.63968206846843,-0.2935896731636859,0.7687296416938357,1.201885413627115,1.9341460831689994,1.099337272719354,1.099337272719354,1
13-11-2024,10-12-2024,28,5135.4,5019.5,504.0,5523.5,115.89999999999964,2.308994919812723,-10.400000000000546,119.79999999999988,107.55734704209993,20.85,20.752499999999994,20.85,0,1.1337532111974833,-0.2076337238769433,-0.7684809098294546,1.2324431187984224,2.1404714961840767,0.7647509305214844,0.7647509305214844,1
11-12-2024,14-01-2025,35,5291.5,5136.3,499.3,5635.6,155.19999999999982,3.021630356482289,39.30000000000018,132.46666666666655,106.50288198053484,21.31,21.15823529411765,21.31,0,3.045580527615488,0.5851063871061709,3.1835443037975013,0.8733483025554212,1.8297711333121367,2.1472042103396225,2.1472042103396225,1
15-01-2025,11-02-2025,28,5232.9,5150.2,499.7,5649.9,82.69999999999982,1.6057628829948316,-72.5,117.9333333333331,107.96881270423665,20.74,20.696499999999997,20.74,0,-0.4813273716289062,-0.9940484490163638,-5,1.4556783060930831,1.472693032015065,-0.7988034343204418,-0.7988034343204418,1
12-02-2025,11-03-2025,28,5239.2,5181.7,499.7,5681.4,57.5,1.1096744311712374,-25.199999999999818,98.46666666666654,108.44021988089784,20.76,21.119999999999997,20.76,0,-1.7072319104007418,-1.544716262090207,-1.919303797468373,1.6429412772651284,1.294046691867864,-0.9480941308161014,-0.9480941308161014,1
12-03-2025,08-04-2025,28,5110.0,5064.8,560.8,5625.6,45.19999999999982,0.8924340546517102,-12.300000000000182,61.799999999999876,110.09001956947164,21.21,21.439500000000002,21.21,0,-2.5106618477337,-1.7937105087629537,-0.7560975609756133,2.2438749719551057,1.284826374814214,-1.1193673143403218,-1.1193673143403218,1
09-04-2025,06-05-2025,28,5052.1,4995.7,560.8,5556.5,56.400000000000546,1.1289709149868998,11.200000000000728,53.03333333333345,109.98396706320143,21.5,20.915555555555553,21.5,0,-1.7672595073119985,-1.5608904436663609,1.0033057851239826,2.084866584826158,1.103876638081448,-0.5822984111868305,-0.5822984111868305,1
07-05-2025,03-06-2025,28,5009.7,4963.4,560.8,5524.2,46.30000000000018,0.9328283031792761,-10.100000000000364,49.30000000000018,110.27007605245822,20.67,20.85111111111111,20.67,0,-2.3810684105824227,-1.8413204848162168,-0.6228070175438866,2.1299271972073783,0.9943730566429463,-1.1385318533787487,-1.1385318533787487,1
04-06-2025,08-07-2025,35,5027.02,4960.1,554.8,5514.900000000001,66.92000000000007,1.3491663474526736,20.61999999999989,56.54000000000027,109.70515335128962,20.79,19.97086956521739,20.79,0,-1.1852458941873583,-1.151977706400068,1.9203252032519953,1.862981280342425,0.8429644829010773,-0.20404058835252376,-0.20404058835252376,1
09-07-2025,12-08-2025,35,4996.1,4950.9,554.8,5505.7,45.20000000000073,0.9129653194368849,-21.719999999999345,52.80666666666699,110.1999559656532,19.66,18.612399999999994,19.66,0,-2.490909090909044,-1.7292174084442964,-1.1963898916967115,2.0652072909668893,0.5829712549430413,-1.337838203947986,-1.337838203947986,1
13-08-2025,09-09-2025,28,5058.6,5003.6,554.8,5558.400000000001,55.0,1.0992085698297227,9.799999999999272,55.70666666666693,109.88020400901435,17.73,17.7425,17.73,0,-1.787878787878774,-1.335669397448407,1.0123149926561474,2.078903018994205,0.4352687177114658,-0.6990104967933839,-0.6990104967933839,1
10-09-2025,07-10-2025,28,5147.3,5080.5,554.8,5635.3,66.80000000000018,1.3148312173998657,11.800000000000182,55.66666666666697,109.4806986186933,17.07,16.9095,17.07,0,-1.0619469026548591,-1.030489440914277,1.1364448414470951,1.5362264767299223,0.27007955676316414,-0.39131716074991474,-0.39131716074991474,1
08-10-2025,11-11-2025,35,5250.5,5185.4,554.6,5740.0,65.10000000000036,1.2554479885833372,-1.699999999999818,62.30000000000018,109.32292162651176,16.75,16.393333333333334,16.75,0,-1.184582743988666,-1.1151052246483897,-0.042288557213947045,1.1025769055737868,0.14326713244266265,-0.6639067670295569,-0.6639067670295569,1
12-11-2025,09-12-2025,28,5265.5,5203.3,554.1,5757.400000000001,62.19999999999982,1.1953952299502202,-2.9000000000005457,64.70000000000012,109.34194283543823,16.36,16.323500000000003,16.36,0,-1.3981213872832552,-1.1712856079589318,-0.14179104477619314,1.0000897904892048,0.11594688514171558,-0.7744458229698723,-0.7744458229698723,1
10-12-2025,13-01-2026,35,5428.5,5307.6,554.1,5861.700000000001,120.89999999999964,2.277865702012202,58.69999999999982,82.73333333333328,107.98010500138162,16.08,15.831249999999999,16.08,0,2.843208092485543,0.7401163325135498,4.966003316749372,0.32960671824939997,-0.026990259957866407,1.9183048480212666,1.9183048480212666,1
14-01-2026,10-02-2026,28,5414.2,5314.3,554.6,5868.900000000001,99.89999999999964,1.879833656361132,-21.0,94.33333333333303,108.39828598869641,15.63,15.646499999999998,15.63,0,1.2115127175368403,0.029199355492414824,-1.6426202321724497,0.4187466951443397,-0.10236684126390325,0.15934454486915456,0.15934454486915456,1
11-02-2026,10-03-2026,28,5451.2,5342.2,554.6,5896.8,109.0,2.040357904982966,9.100000000000364,109.9333333333331,108.17434693278545,15.25,15.268888888888888,15.25,0,1.7160883280757862,0.36687142948310464,0.897905759162262,0.22424755427644308,-0.27149453504003745,0.7591610023116313,0.7591610023116313,1
11-03-2026,14-04-2026,35,5407.2,5301.4,587.5,5888.9,105.80000000000018,1.9956992492549175,-3.199999999999818,104.89999999999993,108.90849238052967,15.03,14.817599999999997,15.03,0,1.3793103448276411,0.30621339263959335,-0.1753926701570796,0.49903255088589804,-0.5003663560879779,0.4079114793040163,0.4079114793040163,1
